5.999043118331249813e-01 6.238078049287223426e-01 -3.542639232568977614e-01 5.914678531087198127e-02
8.316791855522445154e-01 6.214104396960486998e-01 -3.677341204555771847e-01 6.839877328874637008e-02
1.109222588378352192e+00 4.679194019121368231e-01 -2.764309297555170852e-01 6.979632752902675819e-02
1.402252988599442585e+00 2.754092772107502585e-01 -1.645247827345617253e-01 7.011909372419561359e-02
1.685908261732192548e+00 1.889872579180358336e-01 -1.268140791309429471e-01 6.975676112963717646e-02
1.985362428991637174e+00 1.389382841902766230e-01 -1.016166660453876880e-01 6.918155740945264309e-02
2.321526278544649990e+00 7.290335915529552735e-02 -5.236644491766127840e-02 6.936548864178868068e-02
2.603908883591271817e+00 4.360243790240600492e-02 -3.371864079151612459e-02 6.843055305935270838e-02
2.903852277602614773e+00 9.573619471808704484e-02 -7.642964881979076586e-02 7.017641476799268974e-02
3.181697415543592644e+00 4.533526665152319557e-02 -3.208349235547634792e-02 6.972167978698126656e-02
3.496797829183889039e+00 2.496630873402120449e-02 -2.117522357481844628e-02 6.870294003122823234e-02
3.802733272575218759e+00 2.367106161134657077e-02 -1.994579220150875798e-02 6.886876017970990083e-02
4.112136526530807856e+00 1.377681026518329070e-02 -1.170635849489509717e-02 7.038650836263557475e-02
4.429256363385561279e+00 3.234535438188258869e-03 -2.460822806435797577e-03 7.104492070085795252e-02
