# [2]
# Sample c= 2.59 mg/ml
# Intensity scaled by concentration
# Buffer subtracted data file:
# Protein DatFile = /data/visitor/mx1908/bm29/20161119/giulio/1d/mM30Acetate_097_ave.dat
# Buffer DatFile = /data/visitor/mx1908/bm29/20161119/giulio/ednaSub/mM30Acetate_097_ave_averbuffer.dat
# 
# AutoRg: Rg   =   0.8869 +/- 0.13 ( 14.5%)
# AutoRg: I(0) =   3.71 +/- 0.0186
# AutoRg: Points   146 to 259 ( 114 total)
# AutoRg: Quality: 67.7%
# 
# 
# Sample Information:
# Storage Temperature (degrees C): 20.0
# Measurement Temperature (degrees C): 19.98
# Concentration: 2.59
# Code: 
3.479420999999999903e-02  -3.026071e+00   3.984064e+00
3.950545999999999919e-02  -1.465494e+00   1.587542e+00
4.421672000000000102e-02  -1.944160e+00   1.036369e+00
4.892798000000000286e-02  -2.233243e-01   7.969893e-01
5.363923000000000302e-02  -6.779437e-01   6.377828e-01
5.835048999999999791e-02   3.128862e-01   5.222530e-01
6.306174999999999975e-02   6.097716e-01   4.344694e-01
6.777299999999999991e-02   1.297930e+00   3.693449e-01
7.248425999999999481e-02   1.486627e+00   3.205082e-01
7.719552000000000358e-02   1.686986e+00   2.827375e-01
8.190677000000000374e-02   1.920775e+00   2.507811e-01
8.661802999999999864e-02   1.744348e+00   2.255436e-01
9.132928999999999353e-02   2.193989e+00   2.062461e-01
9.604053999999999369e-02   2.213055e+00   1.912877e-01
1.007518000000000025e-01   2.297945e+00   1.770933e-01
1.054631000000000041e-01   2.200728e+00   1.650388e-01
1.101743000000000028e-01   2.339904e+00   1.552586e-01
1.148856000000000044e-01   2.450544e+00   1.464712e-01
1.195968000000000031e-01   2.349287e+00   1.389067e-01
1.243081000000000047e-01   2.506206e+00   1.319939e-01
1.290193000000000034e-01   2.709753e+00   1.267933e-01
1.337306000000000050e-01   2.708079e+00   1.220212e-01
1.384419000000000066e-01   2.491382e+00   1.172982e-01
1.431531000000000053e-01   2.713833e+00   1.132184e-01
1.478644000000000069e-01   2.763142e+00   1.094372e-01
1.525756000000000057e-01   2.715914e+00   1.064626e-01
1.572869000000000073e-01   2.558383e+00   1.033944e-01
1.619981000000000060e-01   2.866944e+00   1.006893e-01
1.667094000000000076e-01   2.865541e+00   9.806752e-02
1.714206000000000063e-01   2.853389e+00   9.585128e-02
1.761319000000000079e-01   2.952875e+00   9.392687e-02
1.808432000000000095e-01   2.902722e+00   9.178304e-02
1.855544000000000082e-01   2.842576e+00   8.981238e-02
1.902657000000000098e-01   2.767900e+00   8.820656e-02
1.949769000000000085e-01   3.003293e+00   8.679331e-02
1.996882000000000101e-01   2.858585e+00   8.497687e-02
2.043994000000000089e-01   2.850926e+00   8.367557e-02
2.091107000000000105e-01   2.890025e+00   8.255387e-02
2.138220000000000121e-01   2.906957e+00   8.125594e-02
2.185332000000000108e-01   3.044179e+00   8.011746e-02
2.232445000000000124e-01   2.873416e+00   7.870808e-02
2.279557000000000111e-01   2.850854e+00   7.757457e-02
2.326670000000000127e-01   2.998691e+00   7.668691e-02
2.373782000000000114e-01   3.035917e+00   7.573472e-02
2.420895000000000130e-01   2.910095e+00   7.469578e-02
2.468007000000000117e-01   2.887677e+00   7.384882e-02
2.515120000000000133e-01   2.892973e+00   7.287256e-02
2.562232999999999872e-01   2.996687e+00   7.224051e-02
2.609345000000000137e-01   2.975712e+00   7.132403e-02
2.656457999999999875e-01   2.892476e+00   7.053568e-02
2.703570000000000140e-01   2.922681e+00   6.976185e-02
2.750682999999999878e-01   3.014526e+00   6.919273e-02
2.797795000000000143e-01   3.015777e+00   6.849068e-02
2.844907999999999881e-01   3.063530e+00   6.786917e-02
2.892021000000000175e-01   3.076884e+00   6.734585e-02
2.939132999999999885e-01   2.966086e+00   6.663460e-02
2.986246000000000178e-01   2.927641e+00   6.594442e-02
3.033357999999999888e-01   3.063960e+00   6.538034e-02
3.080471000000000181e-01   2.996289e+00   6.479722e-02
3.127582999999999891e-01   3.055153e+00   6.429455e-02
3.174696000000000184e-01   3.088734e+00   6.364058e-02
3.221808999999999923e-01   3.062971e+00   6.312543e-02
3.268921000000000188e-01   3.083205e+00   6.257064e-02
3.316033999999999926e-01   3.108322e+00   6.227125e-02
3.363146000000000191e-01   3.134020e+00   6.289955e-02
3.410258999999999929e-01   3.076298e+00   6.336808e-02
3.457371000000000194e-01   3.132962e+00   6.365678e-02
3.504483999999999932e-01   3.054494e+00   6.441948e-02
3.551596000000000197e-01   3.099058e+00   6.573972e-02
3.598708999999999936e-01   3.161275e+00   6.680088e-02
3.645822000000000229e-01   3.190541e+00   6.742008e-02
3.692933999999999939e-01   3.128380e+00   6.782999e-02
3.740047000000000232e-01   3.100525e+00   6.829904e-02
3.787158999999999942e-01   3.063613e+00   6.864046e-02
3.834272000000000236e-01   3.172347e+00   6.906591e-02
3.881383999999999945e-01   3.241602e+00   6.956476e-02
3.928497000000000239e-01   3.185009e+00   7.127707e-02
3.975609999999999977e-01   3.172513e+00   7.335071e-02
4.022722000000000242e-01   3.105414e+00   7.481149e-02
4.069834999999999980e-01   3.255358e+00   7.641890e-02
4.116947000000000245e-01   3.297270e+00   7.756443e-02
4.164059999999999984e-01   3.198094e+00   7.865530e-02
4.211172000000000248e-01   3.274058e+00   7.984303e-02
4.258284999999999987e-01   3.277688e+00   8.107982e-02
4.305397000000000252e-01   3.268322e+00   8.213961e-02
4.352509999999999990e-01   3.268024e+00   8.330605e-02
4.399622999999999728e-01   3.169805e+00   8.430963e-02
4.446734999999999993e-01   3.138734e+00   8.590918e-02
4.493847999999999732e-01   3.231733e+00   8.725627e-02
4.540959999999999996e-01   3.220432e+00   8.799334e-02
4.588072999999999735e-01   3.299854e+00   8.494135e-02
4.635185000000000000e-01   3.308839e+00   8.305981e-02
4.682297999999999738e-01   3.222690e+00   8.169613e-02
4.729411000000000032e-01   3.334401e+00   8.099065e-02
4.776522999999999741e-01   3.219106e+00   8.018835e-02
4.823636000000000035e-01   3.233012e+00   7.954566e-02
4.870747999999999744e-01   3.305515e+00   7.904116e-02
4.917861000000000038e-01   3.304439e+00   7.872311e-02
4.964972999999999748e-01   3.292051e+00   7.816546e-02
5.012086000000000041e-01   3.323044e+00   7.762924e-02
5.059198999999999780e-01   3.350198e+00   7.741868e-02
5.106311000000000044e-01   3.219953e+00   7.669912e-02
5.153423999999999783e-01   3.167985e+00   7.635410e-02
5.200536000000000048e-01   3.119436e+00   7.568632e-02
5.247648999999999786e-01   3.142424e+00   7.514749e-02
5.294761000000000051e-01   3.303904e+00   7.487257e-02
5.341873999999999789e-01   3.320503e+00   7.424777e-02
5.388986000000000054e-01   3.182655e+00   7.357065e-02
5.436098999999999792e-01   3.284252e+00   7.329175e-02
5.483211999999999531e-01   3.197119e+00   7.278426e-02
5.530323999999999796e-01   3.243533e+00   7.225910e-02
5.577436999999999534e-01   3.185287e+00   7.182285e-02
5.624548999999999799e-01   3.295211e+00   7.156865e-02
5.671661999999999537e-01   3.333182e+00   7.116827e-02
5.718773999999999802e-01   3.214953e+00   7.074774e-02
5.765886999999999540e-01   3.218001e+00   7.076135e-02
5.813000000000000389e-01   3.221125e+00   7.049209e-02
5.860111999999999544e-01   3.238173e+00   7.049658e-02
5.907225000000000392e-01   3.290315e+00   7.049187e-02
5.954336999999999547e-01   3.302129e+00   7.012513e-02
6.001450000000000395e-01   3.265595e+00   6.983643e-02
6.048561999999999550e-01   3.316663e+00   6.994793e-02
6.095675000000000399e-01   3.292991e+00   6.962225e-02
6.142788000000000137e-01   3.178075e+00   6.929510e-02
6.189900000000000402e-01   3.241171e+00   6.923891e-02
6.237013000000000140e-01   3.214743e+00   6.906957e-02
6.284125000000000405e-01   3.163947e+00   6.884913e-02
6.331238000000000143e-01   3.200426e+00   6.872747e-02
6.378350000000000408e-01   3.341437e+00   6.866537e-02
6.425463000000000147e-01   3.260292e+00   6.841073e-02
6.472575000000000411e-01   3.277935e+00   6.823467e-02
6.519688000000000150e-01   3.285909e+00   6.800024e-02
6.566800999999999888e-01   3.203975e+00   6.784403e-02
6.613913000000000153e-01   3.154358e+00   6.774368e-02
6.661025999999999891e-01   3.198688e+00   6.768513e-02
6.708138000000000156e-01   3.170624e+00   6.740259e-02
6.755250999999999895e-01   3.275212e+00   6.739977e-02
6.802363000000000159e-01   3.127129e+00   6.719048e-02
6.849475999999999898e-01   3.291932e+00   6.730021e-02
6.896588999999999636e-01   3.257250e+00   6.701041e-02
6.943700999999999901e-01   3.155668e+00   6.659623e-02
6.990813999999999639e-01   3.320751e+00   6.665418e-02
7.037925999999999904e-01   3.128201e+00   6.639928e-02
7.085038999999999643e-01   3.185681e+00   6.620662e-02
7.132150999999999907e-01   3.166255e+00   6.598251e-02
7.179263999999999646e-01   3.185996e+00   6.592959e-02
7.226375999999999911e-01   3.203859e+00   6.587940e-02
7.273488999999999649e-01   3.185131e+00   6.583022e-02
7.320602000000000498e-01   3.224172e+00   6.560798e-02
7.367713999999999652e-01   3.275654e+00   6.546385e-02
7.414827000000000501e-01   3.175401e+00   6.525649e-02
7.461938999999999655e-01   3.246708e+00   6.516761e-02
7.509052000000000504e-01   3.141728e+00   6.487287e-02
7.556163999999999659e-01   3.178142e+00   6.479372e-02
7.603277000000000507e-01   3.203036e+00   6.464293e-02
