5.999043118331249813e-01 6.284649125805540359e-01 5.914678531087198127e-02 1.214009402894869805e+00
8.316791855522445154e-01 6.260527969796751968e-01 6.839877328874637008e-02 1.315726192277405060e+00
1.109222588378352192e+00 4.715904800483811665e-01 6.979632752902675819e-02 9.851199576904884347e-01
1.402252988599442585e+00 2.777651944303929921e-01 7.011909372419561359e-02 5.916949510598932260e-01
1.685908261732192548e+00 1.907001989779614493e-01 6.975676112963717646e-02 5.327456450283752920e-01
1.985362428991637174e+00 1.402559018927682644e-01 6.918155740945264309e-02 5.032209749963352241e-01
2.321526278544649990e+00 7.365953190523664984e-02 6.936548864178868068e-02 2.480314683750331206e-01
2.603908883591271817e+00 4.408592970735770306e-02 6.843055305935270838e-02 1.912060399679211542e-01
2.903852277602614773e+00 9.669310976186944184e-02 7.017641476799268974e-02 4.838827468408205545e-01
3.181697415543592644e+00 4.583550037626282769e-02 6.972167978698126656e-02 1.470468473376141394e-01
3.496797829183889039e+00 2.526273120404032638e-02 6.870294003122823234e-02 1.709766926501413431e-01
3.802733272575218759e+00 2.395388807013082780e-02 6.886876017970990083e-02 1.557531988081117813e-01
4.112136526530807856e+00 1.395200411002129118e-02 7.038650836263557475e-02 9.489655963276938389e-02
4.429256363385561279e+00 3.282409302790905651e-03 7.104492070085795252e-02 1.318120040377396794e-02
