# [4]
# Sample c= 4.06 mg/ml
# Intensity scaled by concentration
# Buffer subtracted data file:
# Protein DatFile = /data/visitor/mx1908/bm29/20161119/giulio/1d/mM300_143_ave.dat
# Buffer DatFile = /data/visitor/mx1908/bm29/20161119/giulio/ednaSub/mM300_143_ave_averbuffer.dat
# 
# AutoRg: Rg   =   0.8102 +/- 0.14 ( 17.0%)
# AutoRg: I(0) =   2.14 +/- 0.0030
# AutoRg: Points   61 to 330 ( 270 total)
# AutoRg: Quality: 90.3%
# 
# 
# Sample Information:
# Storage Temperature (degrees C): 20.0
# Measurement Temperature (degrees C): 20.09
# Concentration: 4.06
# Code: 
3.479420999999999903e-02   7.148057e-01   2.151632e+00
3.950545999999999919e-02   3.257129e+00   8.597369e-01
4.421672000000000102e-02   4.526906e+00   5.621499e-01
4.892798000000000286e-02   3.777616e+00   4.316948e-01
5.363923000000000302e-02   2.795145e+00   3.456509e-01
5.835048999999999791e-02   2.826761e+00   2.838775e-01
6.306174999999999975e-02   2.744632e+00   2.360565e-01
6.777299999999999991e-02   2.732845e+00   2.011431e-01
7.248425999999999481e-02   2.722976e+00   1.745330e-01
7.719552000000000358e-02   2.513318e+00   1.540703e-01
8.190677000000000374e-02   2.355079e+00   1.370344e-01
8.661802999999999864e-02   2.166184e+00   1.231356e-01
9.132928999999999353e-02   2.269411e+00   1.129043e-01
9.604053999999999369e-02   2.244987e+00   1.046189e-01
1.007518000000000025e-01   2.152885e+00   9.685938e-02
1.054631000000000041e-01   2.305012e+00   9.051376e-02
1.101743000000000028e-01   2.245733e+00   8.507363e-02
1.148856000000000044e-01   2.164505e+00   8.042321e-02
1.195968000000000031e-01   2.190808e+00   7.635917e-02
1.243081000000000047e-01   2.159707e+00   7.275601e-02
1.290193000000000034e-01   2.142676e+00   6.967269e-02
1.337306000000000050e-01   2.163648e+00   6.690255e-02
1.384419000000000066e-01   2.156356e+00   6.457096e-02
1.431531000000000053e-01   2.187235e+00   6.214213e-02
1.478644000000000069e-01   2.065745e+00   6.007306e-02
1.525756000000000057e-01   2.079697e+00   5.842354e-02
1.572869000000000073e-01   2.044437e+00   5.682834e-02
1.619981000000000060e-01   2.147241e+00   5.538941e-02
1.667094000000000076e-01   2.145032e+00   5.412528e-02
1.714206000000000063e-01   2.063636e+00   5.273121e-02
1.761319000000000079e-01   2.159727e+00   5.170583e-02
1.808432000000000095e-01   2.140143e+00   5.052614e-02
1.855544000000000082e-01   2.077084e+00   4.956135e-02
1.902657000000000098e-01   2.110723e+00   4.864994e-02
1.949769000000000085e-01   2.116480e+00   4.779381e-02
1.996882000000000101e-01   2.051929e+00   4.688194e-02
