# This file was created Sat Jun 18 00:40:53 2016
# by the following command:
# g_dist -f umb.part0002.xtc -s umb.tpr -n ../index.ndx -o dist1.xvg 
#
# g_dist is part of G R O M A C S:
#
# Gnomes, ROck Monsters And Chili Sauce
#
@    title "Distance"
@    xaxis  label "Time (ps)"
@    yaxis  label "Distance (nm)"
@TYPE xy
@ view 0.15, 0.15, 0.75, 0.85
@ legend on
@ legend box on
@ legend loctype view
@ legend 0.78, 0.8
@ legend length 2
@ s0 legend "|d|"
@ s1 legend "d\sx\N"
@ s2 legend "d\sy\N"
@ s3 legend "d\sz\N"
14000.0000000    2.1858459   -0.4694414   -0.6121879   -2.0451829
14010.0000000    2.1637373   -0.4731054   -0.6613512   -2.0051296
14020.0000000    2.1402571   -0.3477802   -0.6624594   -2.0052176
14030.0000000    2.0326793   -0.2157593   -0.6983819   -1.8967066
14040.0000000    1.9893664   -0.1581726   -0.5871124   -1.8941646
14050.0000000    2.0771303   -0.1984138   -0.5979939   -1.9792690
14060.0000000    2.1120031   -0.0852709   -0.6480255   -2.0083199
14070.0000000    2.0566800   -0.0500107   -0.6541553   -1.9492338
14080.0000000    2.1120441   -0.1714230   -0.6814981   -1.9917090
14090.0000000    2.1392055   -0.1534567   -0.6177807   -2.0423021
14100.0000000    2.1716349   -0.1809063   -0.6625414   -2.0601723
14110.0000000    2.2173629   -0.2413301   -0.6601849   -2.1030011
14120.0000000    2.2147112   -0.2775011   -0.6390910   -2.1022611
14130.0000000    2.2335920   -0.2847347   -0.5807328   -2.1378982
14140.0000000    2.2062895   -0.3708458   -0.5105348   -2.1141291
14150.0000000    2.2105608   -0.3625994   -0.5020595   -2.1220360
14160.0000000    2.2695446   -0.3521042   -0.4354930   -2.1993639
14170.0000000    2.2938490   -0.2967615   -0.4165783   -2.2360990
14180.0000000    2.2543547   -0.3134956   -0.3795991   -2.1999409
14190.0000000    2.2292857   -0.2243099   -0.4045877   -2.1807587
14200.0000000    2.1992354   -0.2544165   -0.3695502   -2.1529844
